"*Beginning for the 2015-16 season, reports from public health and clinical laboratories are presented separately in the weekly influenza update, FluView. Data from clinical laboratories include the weekly total number of specimens tested, the number of positive influenza test, and the percent positive by influenza type."
REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,TOTAL A,TOTAL B,PERCENT POSITIVE,PERCENT A,PERCENT B
HHS Regions,Region 5,2022,33,8801,17,4,0.238609,0.19316,0.0454494
HHS Regions,Region 6,2022,33,10013,37,9,0.459403,0.36952,0.0898832
HHS Regions,Region 7,2022,33,3724,9,0,0.241676,0.241676,0
HHS Regions,Region 8,2022,33,1764,1,0,0.0566893,0.0566893,0
HHS Regions,Region 9,2022,33,6749,95,3,1.45207,1.40762,0.044451
HHS Regions,Region 10,2022,33,4983,16,1,0.34116,0.321092,0.0200682
HHS Regions,Region 1,2022,34,3279,10,1,0.335468,0.304971,0.0304971
HHS Regions,Region 2,2022,34,4794,11,0,0.229453,0.229453,0
HHS Regions,Region 3,2022,34,3464,6,0,0.17321,0.17321,0
HHS Regions,Region 4,2022,34,7514,47,19,0.87836,0.625499,0.252861
HHS Regions,Region 5,2022,34,9546,13,8,0.219987,0.136183,0.0838047
HHS Regions,Region 6,2022,34,11832,61,7,0.574713,0.515551,0.0591616
HHS Regions,Region 7,2022,34,3763,3,0,0.0797236,0.0797236,0
HHS Regions,Region 8,2022,34,2424,1,0,0.0412541,0.0412541,0
HHS Regions,Region 9,2022,34,7039,134,5,1.97471,1.90368,0.0710328
HHS Regions,Region 10,2022,34,3841,14,1,0.390523,0.364488,0.0260349
HHS Regions,Region 1,2022,35,3203,11,1,0.374649,0.343428,0.0312207
HHS Regions,Region 2,2022,35,4777,15,0,0.314005,0.314005,0
HHS Regions,Region 3,2022,35,3847,6,0,0.155966,0.155966,0
HHS Regions,Region 4,2022,35,7005,46,12,0.82798,0.656674,0.171306
HHS Regions,Region 5,2022,35,10344,23,3,0.251353,0.222351,0.0290023
HHS Regions,Region 6,2022,35,12729,95,15,0.864168,0.746327,0.117841
HHS Regions,Region 7,2022,35,4182,3,0,0.071736,0.071736,0
HHS Regions,Region 8,2022,35,1972,1,0,0.0507099,0.0507099,0
HHS Regions,Region 9,2022,35,7462,121,2,1.64835,1.62155,0.0268025
HHS Regions,Region 10,2022,35,4478,14,2,0.357302,0.31264,0.0446628
HHS Regions,Region 1,2022,36,3383,11,0,0.325155,0.325155,0
HHS Regions,Region 2,2022,36,4889,14,0,0.286357,0.286357,0
HHS Regions,Region 3,2022,36,3946,9,0,0.228079,0.228079,0
HHS Regions,Region 4,2022,36,6758,78,4,1.21338,1.15419,0.0591891
HHS Regions,Region 5,2022,36,11093,18,3,0.189309,0.162264,0.0270441
HHS Regions,Region 6,2022,36,11825,119,6,1.05708,1.00634,0.05074
HHS Regions,Region 7,2022,36,4194,5,0,0.119218,0.119218,0
HHS Regions,Region 8,2022,36,1961,4,1,0.254972,0.203978,0.0509944
HHS Regions,Region 9,2022,36,7182,154,7,2.24172,2.14425,0.0974659
HHS Regions,Region 10,2022,36,4517,16,1,0.376356,0.354217,0.0221386
HHS Regions,Region 1,2022,37,3782,7,0,0.185087,0.185087,0
HHS Regions,Region 2,2022,37,5607,23,0,0.410202,0.410202,0
HHS Regions,Region 3,2022,37,3993,12,1,0.32557,0.300526,0.0250438
HHS Regions,Region 4,2022,37,6731,114,14,1.90165,1.69366,0.207993
HHS Regions,Region 5,2022,37,10814,27,1,0.258924,0.249676,0.00924727
HHS Regions,Region 6,2022,37,12451,164,13,1.42157,1.31716,0.104409
HHS Regions,Region 7,2022,37,4224,5,0,0.118371,0.118371,0
HHS Regions,Region 8,2022,37,1838,0,2,0.108814,0,0.108814
HHS Regions,Region 9,2022,37,7530,140,4,1.91235,1.85923,0.0531208
HHS Regions,Region 10,2022,37,5299,11,2,0.245329,0.207586,0.037743
HHS Regions,Region 1,2022,38,3962,18,0,0.454316,0.454316,0
HHS Regions,Region 2,2022,38,6268,22,0,0.350989,0.350989,0
HHS Regions,Region 3,2022,38,4289,19,0,0.442994,0.442994,0
HHS Regions,Region 4,2022,38,6550,214,28,3.69466,3.26718,0.427481
HHS Regions,Region 5,2022,38,13633,73,15,0.645493,0.535465,0.110027
HHS Regions,Region 6,2022,38,12435,239,14,2.03458,1.92199,0.112585
HHS Regions,Region 7,2022,38,3993,3,1,0.100175,0.0751315,0.0250438
HHS Regions,Region 8,2022,38,2195,2,0,0.0911162,0.0911162,0
HHS Regions,Region 9,2022,38,8317,167,6,2.08008,2.00794,0.0721414
HHS Regions,Region 10,2022,38,5813,18,1,0.326854,0.309651,0.0172028
HHS Regions,Region 1,2022,39,4230,18,0,0.425532,0.425532,0
HHS Regions,Region 2,2022,39,6489,21,2,0.354446,0.323625,0.0308214
HHS Regions,Region 3,2022,39,4205,40,0,0.951249,0.951249,0
HHS Regions,Region 4,2022,39,4817,364,28,8.13785,7.55657,0.581275
HHS Regions,Region 5,2022,39,12129,77,25,0.84096,0.634842,0.206118
HHS Regions,Region 6,2022,39,12767,404,17,3.29756,3.16441,0.133156
HHS Regions,Region 7,2022,39,3762,6,1,0.186071,0.15949,0.0265816
HHS Regions,Region 8,2022,39,1984,2,0,0.100806,0.100806,0
HHS Regions,Region 9,2022,39,8620,290,6,3.43387,3.36427,0.0696056
HHS Regions,Region 10,2022,39,7894,46,4,0.633392,0.582721,0.0506714
HHS Regions,Region 1,2022,40,4684,30,0,0.640478,0.640478,0
HHS Regions,Region 2,2022,40,7652,31,1,0.418191,0.405123,0.0130685
HHS Regions,Region 3,2022,40,4540,67,1,1.4978,1.47577,0.0220264
HHS Regions,Region 4,2022,40,7553,619,38,8.69853,8.19542,0.503111
HHS Regions,Region 5,2022,40,13976,127,22,1.06611,0.908701,0.157413
HHS Regions,Region 6,2022,40,12793,680,22,5.48738,5.31541,0.171969
HHS Regions,Region 7,2022,40,6454,28,11,0.604276,0.433839,0.170437
HHS Regions,Region 8,2022,40,2023,3,0,0.148295,0.148295,0
HHS Regions,Region 9,2022,40,12272,356,7,2.95795,2.90091,0.0570404
HHS Regions,Region 10,2022,40,6302,43,3,0.729927,0.682323,0.0476039
HHS Regions,Region 1,2022,41,4707,35,2,0.786063,0.743573,0.0424899
HHS Regions,Region 2,2022,41,7827,58,1,0.753801,0.741025,0.0127763
HHS Regions,Region 3,2022,41,4993,151,0,3.02423,3.02423,0
HHS Regions,Region 4,2022,41,7598,708,30,9.71308,9.31824,0.394841
HHS Regions,Region 5,2022,41,16209,263,18,1.7336,1.62256,0.111049
HHS Regions,Region 6,2022,41,17476,1138,21,6.63195,6.51179,0.120165
HHS Regions,Region 7,2022,41,6570,38,3,0.624049,0.578387,0.0456621
HHS Regions,Region 8,2022,41,1893,11,2,0.686741,0.581088,0.105652
HHS Regions,Region 9,2022,41,14044,520,6,3.74537,3.70265,0.0427229
HHS Regions,Region 10,2022,41,6738,39,5,0.653013,0.578807,0.074206
HHS Regions,Region 1,2022,42,5231,61,2,1.20436,1.16613,0.0382336
HHS Regions,Region 2,2022,42,8523,116,1,1.37276,1.36102,0.011733
HHS Regions,Region 3,2022,42,5565,288,0,5.1752,5.1752,0
HHS Regions,Region 4,2022,42,9582,1376,22,14.5899,14.3603,0.229597
HHS Regions,Region 5,2022,42,18630,566,18,3.13473,3.03811,0.0966184
HHS Regions,Region 6,2022,42,14587,1699,31,11.8599,11.6474,0.212518
HHS Regions,Region 7,2022,42,7164,101,10,1.54941,1.40983,0.139587
HHS Regions,Region 8,2022,42,1916,29,2,1.61795,1.51357,0.104384
HHS Regions,Region 9,2022,42,16036,745,15,4.73934,4.6458,0.0935395
HHS Regions,Region 10,2022,42,8193,99,7,1.29379,1.20835,0.0854388
HHS Regions,Region 1,2022,43,5885,124,4,2.17502,2.10705,0.0679694
HHS Regions,Region 2,2022,43,9955,335,1,3.37519,3.36514,0.0100452
HHS Regions,Region 3,2022,43,6541,806,1,12.3376,12.3223,0.0152882
HHS Regions,Region 4,2022,43,12122,2069,38,17.3816,17.0681,0.31348
HHS Regions,Region 5,2022,43,21677,1291,13,6.01559,5.95562,0.0599714
HHS Regions,Region 6,2022,43,18346,3037,24,16.6848,16.554,0.130819
HHS Regions,Region 7,2022,43,7289,270,13,3.88256,3.70421,0.178351
HHS Regions,Region 8,2022,43,2197,50,0,2.27583,2.27583,0
HHS Regions,Region 9,2022,43,19859,1109,9,5.62969,5.58437,0.0453195
HHS Regions,Region 10,2022,43,8980,250,10,2.89532,2.78396,0.111359
HHS Regions,Region 1,2022,44,6461,298,2,4.64324,4.61229,0.030955
HHS Regions,Region 2,2022,44,11015,734,4,6.69995,6.66364,0.0363141
HHS Regions,Region 3,2022,44,7681,1393,2,18.1617,18.1357,0.0260383
HHS Regions,Region 4,2022,44,15250,3369,45,22.3869,22.0918,0.295082
HHS Regions,Region 5,2022,44,25932,2811,32,10.9633,10.8399,0.1234
HHS Regions,Region 6,2022,44,21945,4641,24,21.2577,21.1483,0.109364
HHS Regions,Region 7,2022,44,9110,620,15,6.97036,6.80571,0.164654
HHS Regions,Region 8,2022,44,2807,180,3,6.51942,6.41254,0.106876
HHS Regions,Region 9,2022,44,22469,2240,10,10.0138,9.96929,0.0445058
HHS Regions,Region 10,2022,44,10957,667,8,6.16045,6.08743,0.0730127
HHS Regions,Region 1,2022,45,6828,467,2,6.86878,6.83948,0.0292912
HHS Regions,Region 2,2022,45,10969,1140,5,10.4385,10.3929,0.045583
HHS Regions,Region 3,2022,45,7491,1481,1,19.7837,19.7704,0.0133494
HHS Regions,Region 4,2022,45,13784,2660,66,19.7766,19.2977,0.478816
HHS Regions,Region 5,2022,45,27452,3943,45,14.5272,14.3633,0.163922
HHS Regions,Region 6,2022,45,23230,4882,25,21.1235,21.0159,0.107619
HHS Regions,Region 7,2022,45,9735,933,12,9.70724,9.58398,0.123267
HHS Regions,Region 8,2022,45,3239,358,1,11.0837,11.0528,0.0308737
HHS Regions,Region 9,2022,45,27972,3863,18,13.8746,13.8102,0.0643501
HHS Regions,Region 10,2022,45,13426,1611,13,12.0959,11.9991,0.0968271
HHS Regions,Region 1,2022,46,7749,815,3,10.5562,10.5175,0.0387147
HHS Regions,Region 2,2022,46,12395,1740,1,14.046,14.0379,0.00806777
HHS Regions,Region 3,2022,46,7243,1531,5,21.2067,21.1377,0.0690322
HHS Regions,Region 4,2022,46,11775,1929,56,16.8577,16.3822,0.475584
HHS Regions,Region 5,2022,46,31250,6648,58,21.4592,21.2736,0.1856
HHS Regions,Region 6,2022,46,23809,4983,29,21.0509,20.9291,0.121803
HHS Regions,Region 7,2022,46,11081,1780,18,16.226,16.0635,0.16244
HHS Regions,Region 8,2022,46,4155,687,2,16.5824,16.5343,0.0481348
HHS Regions,Region 9,2022,46,32549,5401,11,16.6272,16.5934,0.0337952
HHS Regions,Region 10,2022,46,15769,3236,6,20.5593,20.5213,0.0380493
HHS Regions,Region 1,2022,47,8740,1959,4,22.46,22.4142,0.0457666
HHS Regions,Region 2,2022,47,12720,3094,4,24.3553,24.3239,0.0314465
HHS Regions,Region 3,2022,47,7241,2052,6,28.4215,28.3386,0.0828615
HHS Regions,Region 4,2022,47,12472,2465,61,20.2534,19.7643,0.489096
HHS Regions,Region 5,2022,47,32308,9674,34,30.0483,29.943,0.105237
HHS Regions,Region 6,2022,47,22090,5739,28,26.1068,25.9801,0.126754
HHS Regions,Region 7,2022,47,11794,3238,13,27.5649,27.4546,0.110226
HHS Regions,Region 8,2022,47,4344,904,2,20.8564,20.8103,0.0460405
HHS Regions,Region 9,2022,47,29484,6151,10,20.8961,20.8622,0.0339167
HHS Regions,Region 10,2022,47,16767,5320,17,31.8304,31.729,0.10139
HHS Regions,Region 1,2022,48,11472,3069,6,26.8044,26.7521,0.0523013
HHS Regions,Region 2,2022,48,15728,4119,2,26.2017,26.189,0.0127162
HHS Regions,Region 3,2022,48,8739,2237,2,25.6208,25.5979,0.0228859
HHS Regions,Region 4,2022,48,12479,2092,48,17.1488,16.7642,0.384646
HHS Regions,Region 5,2022,48,41958,12681,26,30.285,30.2231,0.0619667
HHS Regions,Region 6,2022,48,24135,5437,34,22.6683,22.5274,0.140874
HHS Regions,Region 7,2022,48,15021,4185,21,28.0008,27.861,0.139804
HHS Regions,Region 8,2022,48,4585,1117,2,24.4057,24.3621,0.0436205
HHS Regions,Region 9,2022,48,36829,7766,17,21.1328,21.0866,0.0461593
HHS Regions,Region 10,2022,48,20839,6132,14,29.4928,29.4256,0.0671817
HHS Regions,Region 1,2022,49,10722,3049,4,28.4742,28.4369,0.0373065
HHS Regions,Region 2,2022,49,14902,3793,5,25.4865,25.453,0.0335525
HHS Regions,Region 3,2022,49,7724,1748,4,22.6825,22.6308,0.0517866
HHS Regions,Region 4,2022,49,11548,1424,39,12.6689,12.3311,0.337721
HHS Regions,Region 5,2022,49,41400,13090,48,31.7343,31.6184,0.115942
HHS Regions,Region 6,2022,49,23902,6125,56,25.8598,25.6255,0.23429
HHS Regions,Region 7,2022,49,15950,5098,12,32.0376,31.9624,0.0752351
HHS Regions,Region 8,2022,49,4523,1157,5,25.6909,25.5804,0.110546
HHS Regions,Region 9,2022,49,33057,6835,18,20.7309,20.6764,0.0544514
HHS Regions,Region 10,2022,49,18772,5408,17,28.8994,28.8089,0.0905604
HHS Regions,Region 1,2022,50,10539,2758,15,26.3118,26.1695,0.142328
HHS Regions,Region 2,2022,50,14431,3168,2,21.9666,21.9527,0.0138591
HHS Regions,Region 3,2022,50,7457,1275,2,17.1248,17.098,0.0268204
HHS Regions,Region 4,2022,50,10891,851,40,8.18107,7.81379,0.367276
HHS Regions,Region 5,2022,50,43173,13437,42,31.2209,31.1236,0.097283
HHS Regions,Region 6,2022,50,21586,5035,65,23.6264,23.3253,0.301121
HHS Regions,Region 7,2022,50,14187,5080,25,35.9836,35.8074,0.176218
HHS Regions,Region 8,2022,50,4715,1191,4,25.3446,25.2598,0.0848356
HHS Regions,Region 9,2022,50,30044,5411,10,18.0435,18.0103,0.0332845
HHS Regions,Region 10,2022,50,15802,3867,11,24.5412,24.4716,0.0696114
HHS Regions,Region 1,2022,51,10017,2307,14,23.1706,23.0308,0.139762
HHS Regions,Region 2,2022,51,13129,2417,3,18.4325,18.4096,0.0228502
HHS Regions,Region 3,2022,51,6271,777,1,12.4063,12.3904,0.0159464
HHS Regions,Region 4,2022,51,10173,745,31,7.62803,7.32331,0.304728
HHS Regions,Region 5,2022,51,33032,9007,29,27.3553,27.2675,0.0877937
HHS Regions,Region 6,2022,51,19694,3922,33,20.0823,19.9147,0.167564
HHS Regions,Region 7,2022,51,12187,3647,8,29.991,29.9253,0.0656437
HHS Regions,Region 8,2022,51,3961,875,7,22.2671,22.0904,0.176723
HHS Regions,Region 9,2022,51,28016,4610,9,16.487,16.4549,0.0321245
HHS Regions,Region 10,2022,51,14904,3002,8,20.1959,20.1422,0.0536769
HHS Regions,Region 1,2022,52,9299,1504,10,16.2813,16.1738,0.107538
HHS Regions,Region 2,2022,52,11633,1585,5,13.668,13.625,0.0429812
HHS Regions,Region 3,2022,52,6247,652,1,10.453,10.437,0.0160077
HHS Regions,Region 4,2022,52,11065,669,46,6.46182,6.04609,0.415725
HHS Regions,Region 5,2022,52,28050,5414,24,19.3868,19.3012,0.0855615
HHS Regions,Region 6,2022,52,19132,2732,38,14.4784,14.2797,0.19862
HHS Regions,Region 7,2022,52,10979,2323,18,21.3225,21.1586,0.163949
HHS Regions,Region 8,2022,52,3880,714,6,18.5567,18.4021,0.154639
HHS Regions,Region 9,2022,52,24251,2976,18,12.3459,12.2717,0.0742237
HHS Regions,Region 10,2022,52,14221,1932,7,13.6348,13.5855,0.049223
HHS Regions,Region 1,2023,1,8398,789,20,9.63325,9.39509,0.238152
HHS Regions,Region 2,2023,1,11243,883,9,7.93383,7.85378,0.0800498
HHS Regions,Region 3,2023,1,6644,364,0,5.47863,5.47863,0
HHS Regions,Region 4,2023,1,10448,436,35,4.50804,4.17305,0.334992
HHS Regions,Region 5,2023,1,24520,2767,20,11.3662,11.2847,0.0815661
HHS Regions,Region 6,2023,1,17481,1458,40,8.5693,8.34048,0.22882
HHS Regions,Region 7,2023,1,8932,1106,11,12.5056,12.3824,0.123153
HHS Regions,Region 8,2023,1,3111,394,4,12.7933,12.6647,0.128576
HHS Regions,Region 9,2023,1,18282,1348,9,7.4226,7.37337,0.0492287
HHS Regions,Region 10,2023,1,11943,723,5,6.09562,6.05376,0.0418655
HHS Regions,Region 1,2023,2,7495,337,24,4.81654,4.49633,0.320213
HHS Regions,Region 2,2023,2,10694,342,13,3.31962,3.19805,0.121563
HHS Regions,Region 3,2023,2,5671,129,4,2.34527,2.27473,0.0705343
HHS Regions,Region 4,2023,2,9492,272,24,3.11842,2.86557,0.252845
HHS Regions,Region 5,2023,2,21199,1281,20,6.13708,6.04274,0.0943441
HHS Regions,Region 6,2023,2,15003,712,29,4.93901,4.74572,0.193295
HHS Regions,Region 7,2023,2,8307,584,22,7.29505,7.03022,0.264837
HHS Regions,Region 8,2023,2,2596,208,2,8.08937,8.01233,0.0770416
HHS Regions,Region 9,2023,2,17346,632,13,3.71844,3.64349,0.0749452
HHS Regions,Region 10,2023,2,11407,355,5,3.15596,3.11212,0.0438327
HHS Regions,Region 1,2023,3,6772,217,30,3.64737,3.20437,0.443001
HHS Regions,Region 2,2023,3,9696,175,10,1.908,1.80487,0.103135
HHS Regions,Region 3,2023,3,5483,95,1,1.75087,1.73263,0.0182382
HHS Regions,Region 4,2023,3,8236,204,19,2.70763,2.47693,0.230695
HHS Regions,Region 5,2023,3,19680,817,29,4.29878,4.15142,0.147358
HHS Regions,Region 6,2023,3,21682,451,29,2.21382,2.08007,0.133751
HHS Regions,Region 7,2023,3,7642,352,15,4.80241,4.60612,0.196284
HHS Regions,Region 8,2023,3,2456,142,7,6.06678,5.78176,0.285016
HHS Regions,Region 9,2023,3,15065,342,13,2.35646,2.27016,0.0862927
HHS Regions,Region 10,2023,3,10078,187,5,1.90514,1.85553,0.049613
HHS Regions,Region 1,2023,4,6954,125,19,2.07075,1.79753,0.273224
HHS Regions,Region 2,2023,4,9470,100,22,1.28828,1.05597,0.232313
HHS Regions,Region 3,2023,4,5525,85,0,1.53846,1.53846,0
HHS Regions,Region 4,2023,4,8987,158,26,2.0474,1.7581,0.289307
HHS Regions,Region 5,2023,4,19189,481,35,2.68904,2.50664,0.182396
HHS Regions,Region 6,2023,4,14899,330,28,2.40285,2.21491,0.187932
HHS Regions,Region 7,2023,4,7470,213,19,3.10576,2.85141,0.254351
HHS Regions,Region 8,2023,4,2301,88,2,3.91134,3.82442,0.0869187
HHS Regions,Region 9,2023,4,15872,268,16,1.78931,1.68851,0.100806
HHS Regions,Region 10,2023,4,8949,95,2,1.08392,1.06157,0.0223489
HHS Regions,Region 1,2023,5,6343,80,12,1.45042,1.26123,0.189185
HHS Regions,Region 2,2023,5,9798,65,23,0.898142,0.663401,0.234742
HHS Regions,Region 3,2023,5,5397,66,3,1.27849,1.2229,0.0555864
HHS Regions,Region 4,2023,5,8774,159,32,2.17689,1.81217,0.364714
HHS Regions,Region 5,2023,5,18487,322,24,1.87159,1.74176,0.129821
HHS Regions,Region 6,2023,5,14074,253,59,2.21685,1.79764,0.419213
HHS Regions,Region 7,2023,5,6868,120,20,2.03844,1.74723,0.291206
HHS Regions,Region 8,2023,5,2285,54,6,2.62582,2.36324,0.262582
HHS Regions,Region 9,2023,5,15888,234,21,1.60498,1.47281,0.132175
HHS Regions,Region 10,2023,5,9254,73,0,0.788848,0.788848,0
HHS Regions,Region 1,2023,6,6509,61,14,1.15225,0.937164,0.215087
HHS Regions,Region 2,2023,6,10147,54,42,0.946092,0.532177,0.413915
HHS Regions,Region 3,2023,6,5649,48,5,0.938219,0.849708,0.0885112
HHS Regions,Region 4,2023,6,9394,124,37,1.71386,1.31999,0.393868
HHS Regions,Region 5,2023,6,18780,292,46,1.79979,1.55485,0.244941
HHS Regions,Region 6,2023,6,14156,159,65,1.58237,1.1232,0.459169
HHS Regions,Region 7,2023,6,7222,73,26,1.37081,1.0108,0.360011
HHS Regions,Region 8,2023,6,2400,41,6,1.95833,1.70833,0.25
HHS Regions,Region 9,2023,6,16179,192,23,1.32888,1.18672,0.14216
HHS Regions,Region 10,2023,6,10318,67,5,0.69781,0.649351,0.048459
HHS Regions,Region 1,2023,7,6534,45,30,1.14784,0.688705,0.459137
HHS Regions,Region 2,2023,7,10221,52,28,0.782702,0.508756,0.273946
HHS Regions,Region 3,2023,7,5389,51,3,1.00204,0.946372,0.055669
HHS Regions,Region 4,2023,7,8852,78,52,1.46859,0.881157,0.587438
HHS Regions,Region 5,2023,7,17172,174,37,1.22874,1.01328,0.215467
HHS Regions,Region 6,2023,7,13285,139,45,1.38502,1.04629,0.338728
HHS Regions,Region 7,2023,7,7071,64,29,1.31523,0.905105,0.410126
HHS Regions,Region 8,2023,7,2393,30,12,1.75512,1.25366,0.501463
HHS Regions,Region 9,2023,7,15340,111,16,0.827901,0.723598,0.104302
HHS Regions,Region 10,2023,7,9716,36,9,0.463154,0.370523,0.0926307
HHS Regions,Region 1,2023,8,6062,60,23,1.36919,0.989772,0.379413
HHS Regions,Region 2,2023,8,9461,57,26,0.877286,0.602473,0.274812
HHS Regions,Region 3,2023,8,5083,22,2,0.472162,0.432815,0.0393468
HHS Regions,Region 4,2023,8,8364,74,36,1.31516,0.884744,0.430416
HHS Regions,Region 5,2023,8,16674,140,24,0.983567,0.839631,0.143937
HHS Regions,Region 6,2023,8,13797,142,48,1.37711,1.02921,0.347902
HHS Regions,Region 7,2023,8,7172,46,23,0.962075,0.641383,0.320692
HHS Regions,Region 8,2023,8,2394,26,3,1.21136,1.08605,0.125313
HHS Regions,Region 9,2023,8,15144,126,28,1.0169,0.832013,0.184892
HHS Regions,Region 10,2023,8,8545,32,6,0.444705,0.374488,0.0702165
HHS Regions,Region 1,2023,9,5908,39,14,0.897089,0.660122,0.236967
HHS Regions,Region 2,2023,9,9503,42,28,0.736609,0.441966,0.294644
HHS Regions,Region 3,2023,9,4896,19,6,0.510621,0.388072,0.122549
HHS Regions,Region 4,2023,9,7182,40,23,0.877193,0.556948,0.320245
HHS Regions,Region 5,2023,9,16776,139,41,1.07296,0.828565,0.244397
HHS Regions,Region 6,2023,9,13265,150,47,1.48511,1.1308,0.354316
HHS Regions,Region 7,2023,9,7159,38,29,0.935885,0.5308,0.405085
HHS Regions,Region 8,2023,9,2333,16,7,0.985855,0.685812,0.300043
HHS Regions,Region 9,2023,9,15044,94,29,0.817602,0.624834,0.192768
HHS Regions,Region 10,2023,9,8574,32,3,0.408211,0.373221,0.0349895
HHS Regions,Region 1,2023,10,5963,31,25,0.939125,0.519873,0.419252
HHS Regions,Region 2,2023,10,9263,62,41,1.11195,0.66933,0.442621
HHS Regions,Region 3,2023,10,4743,19,4,0.484925,0.40059,0.0843348
HHS Regions,Region 4,2023,10,6712,27,24,0.759833,0.402265,0.357569
HHS Regions,Region 5,2023,10,15463,113,49,1.04766,0.730777,0.316885
HHS Regions,Region 6,2023,10,12665,138,59,1.55547,1.08962,0.465851
HHS Regions,Region 7,2023,10,6922,41,42,1.19908,0.592314,0.606761
HHS Regions,Region 8,2023,10,2237,16,9,1.11757,0.715244,0.402325
HHS Regions,Region 9,2023,10,13319,105,38,1.07365,0.788347,0.285307
HHS Regions,Region 10,2023,10,9089,50,7,0.627132,0.550116,0.0770162
HHS Regions,Region 1,2023,11,5792,28,20,0.828729,0.483425,0.345304
HHS Regions,Region 2,2023,11,9021,50,43,1.03093,0.554262,0.476666
HHS Regions,Region 3,2023,11,4521,18,4,0.486618,0.398142,0.088476
HHS Regions,Region 4,2023,11,7105,41,30,0.999296,0.577058,0.422238
HHS Regions,Region 5,2023,11,14277,106,33,0.973594,0.742453,0.231141
HHS Regions,Region 6,2023,11,11575,99,51,1.2959,0.855292,0.440605
HHS Regions,Region 7,2023,11,6845,32,35,0.978817,0.467495,0.511322
HHS Regions,Region 8,2023,11,2128,13,11,1.12782,0.610902,0.516917
HHS Regions,Region 9,2023,11,13801,66,28,0.68111,0.478226,0.202884
HHS Regions,Region 10,2023,11,9243,37,9,0.497674,0.400303,0.097371
HHS Regions,Region 1,2023,12,5807,24,22,0.792147,0.413294,0.378853
HHS Regions,Region 2,2023,12,9404,54,51,1.11655,0.574224,0.542322
HHS Regions,Region 3,2023,12,4321,26,3,0.671141,0.601713,0.0694284
HHS Regions,Region 4,2023,12,7028,45,44,1.26636,0.640296,0.626067
HHS Regions,Region 5,2023,12,14971,99,54,1.02198,0.661278,0.360697
HHS Regions,Region 6,2023,12,11165,90,44,1.20018,0.80609,0.394089
HHS Regions,Region 7,2023,12,6332,44,36,1.26342,0.694883,0.568541
HHS Regions,Region 8,2023,12,2129,17,10,1.2682,0.798497,0.469704
HHS Regions,Region 9,2023,12,13004,55,33,0.676715,0.422947,0.253768
HHS Regions,Region 10,2023,12,8113,23,7,0.369777,0.283496,0.0862813
HHS Regions,Region 1,2023,13,5728,21,41,1.0824,0.36662,0.715782
HHS Regions,Region 2,2023,13,8621,39,80,1.38035,0.452384,0.927967
HHS Regions,Region 3,2023,13,3895,12,11,0.590501,0.308087,0.282413
HHS Regions,Region 4,2023,13,5649,34,24,1.02673,0.601876,0.424854
HHS Regions,Region 5,2023,13,14307,65,91,1.09038,0.454323,0.636052
HHS Regions,Region 6,2023,13,10751,72,36,1.00456,0.669705,0.334853
HHS Regions,Region 7,2023,13,5724,38,24,1.08316,0.663871,0.419287
HHS Regions,Region 8,2023,13,1854,15,9,1.2945,0.809061,0.485437
HHS Regions,Region 9,2023,13,12370,62,29,0.735651,0.501213,0.234438
HHS Regions,Region 10,2023,13,7793,22,11,0.423457,0.282305,0.141152
HHS Regions,Region 1,2023,14,5506,14,41,0.99891,0.254268,0.744642
HHS Regions,Region 2,2023,14,8325,52,70,1.46547,0.624625,0.840841
HHS Regions,Region 3,2023,14,3617,19,5,0.663533,0.525297,0.138236
HHS Regions,Region 4,2023,14,5721,45,37,1.43332,0.786576,0.64674
HHS Regions,Region 5,2023,14,13212,99,85,1.39267,0.749319,0.643355
HHS Regions,Region 6,2023,14,9962,47,50,0.9737,0.471793,0.501907
HHS Regions,Region 7,2023,14,5276,29,26,1.04246,0.549659,0.492798
HHS Regions,Region 8,2023,14,1934,25,15,2.06825,1.29266,0.775595
HHS Regions,Region 9,2023,14,12053,61,25,0.713515,0.506098,0.207417
HHS Regions,Region 10,2023,14,6923,10,11,0.303337,0.144446,0.158891
HHS Regions,Region 1,2023,15,5238,16,27,0.820924,0.30546,0.515464
HHS Regions,Region 2,2023,15,8092,24,72,1.18636,0.296589,0.889768
HHS Regions,Region 3,2023,15,2563,14,5,0.741319,0.546235,0.195084
HHS Regions,Region 4,2023,15,5493,32,46,1.41999,0.58256,0.837429
HHS Regions,Region 5,2023,15,11061,73,75,1.33803,0.659976,0.678058
HHS Regions,Region 6,2023,15,9774,39,56,0.971966,0.399018,0.572949
HHS Regions,Region 7,2023,15,5063,24,16,0.790045,0.474027,0.316018
HHS Regions,Region 8,2023,15,1900,18,15,1.73684,0.947368,0.789474
HHS Regions,Region 9,2023,15,5554,25,20,0.810227,0.450126,0.360101
HHS Regions,Region 10,2023,15,6701,16,10,0.388002,0.23877,0.149231
HHS Regions,Region 1,2023,16,4597,10,17,0.58734,0.217533,0.369806
HHS Regions,Region 2,2023,16,7183,21,51,1.00237,0.292357,0.71001
HHS Regions,Region 3,2023,16,3114,14,6,0.642261,0.449583,0.192678
HHS Regions,Region 4,2023,16,4755,16,40,1.17771,0.336488,0.84122
HHS Regions,Region 5,2023,16,9744,54,47,1.03654,0.554187,0.482348
HHS Regions,Region 6,2023,16,9861,37,52,0.902545,0.375215,0.52733
